experiment_id,experiment_date,material_a_ratio,material_b_ratio,temperature,pressure,tensile_strength,elongation,hardness,result_grade
EXP-04970,2026-01-07,0.53,0.47,243,74,45.7,17.4,81,B
EXP-04971,2026-01-26,0.68,0.32,179,85,54.8,15.8,83,A
EXP-04972,2025-06-24,0.18,0.82,152,46,34.4,20.1,62,C
EXP-04973,2026-01-17,0.89,0.11,175,86,59.6,10.4,84,A
EXP-04974,2025-12-19,0.37,0.63,204,38,41.5,21.9,65,B
EXP-04975,2026-01-01,0.61,0.39,186,86,52.9,13.9,83,A
EXP-04976,2026-01-02,0.19,0.81,175,71,39.2,25.1,62,C
EXP-04977,2025-09-19,0.67,0.33,242,71,36.9,20.8,78,C
EXP-04978,2025-02-20,0.77,0.23,206,81,44.3,13.3,83,B
EXP-04979,2026-02-26,0.18,0.82,217,52,37.2,21.5,50,C
EXP-04980,2025-10-05,0.2,0.8,225,84,35.5,23.4,70,C
EXP-04981,2026-02-15,0.32,0.68,191,31,36.1,19.7,67,C
EXP-04982,2026-03-14,0.11,0.89,224,79,33.7,29.2,67,C
EXP-04983,2025-03-27,0.89,0.11,247,86,48.6,13.1,93,A
EXP-04984,2025-07-03,0.58,0.42,223,30,44.2,16.0,70,B
EXP-04985,2025-03-29,0.59,0.41,179,79,52.0,10.7,87,A
EXP-04986,2025-01-24,0.87,0.13,228,84,51.7,11.3,85,A
EXP-04987,2026-03-17,0.77,0.23,173,67,49.8,10.0,82,A
EXP-04988,2026-02-26,0.75,0.25,157,72,51.0,13.7,82,A
EXP-04989,2026-03-01,0.37,0.63,194,34,44.1,13.1,67,B
EXP-04990,2026-02-07,0.37,0.63,201,100,44.5,20.7,75,B
EXP-04991,2025-10-23,0.33,0.67,197,98,44.3,17.6,74,B
EXP-04992,2025-08-27,0.38,0.62,176,84,46.4,13.9,71,B
EXP-04993,2026-03-29,0.4,0.6,177,31,39.7,19.1,65,B
EXP-04994,2025-09-09,0.21,0.79,243,60,39.2,21.2,56,C
EXP-04995,2025-10-20,0.38,0.62,179,88,46.2,17.2,78,B
EXP-04996,2025-04-07,0.46,0.54,229,78,42.3,20.5,71,B
EXP-04997,2025-12-07,0.35,0.65,176,94,48.3,17.8,73,B
EXP-04998,2026-01-09,0.23,0.77,160,73,34.6,23.9,64,C
EXP-04999,2025-11-06,0.4,0.6,156,80,40.5,18.4,76,B
EXP-05000,2025-08-16,0.48,0.52,174,53,42.7,18.2,70,B
EXP-05001,2025-04-01,0.68,0.32,234,87,46.8,11.5,74,B
EXP-05002,2025-01-16,0.67,0.33,195,67,56.0,12.0,81,A
EXP-05003,2025-10-14,0.26,0.74,220,86,36.8,19.8,68,C
EXP-05004,2025-11-08,0.13,0.87,247,44,43.8,23.2,60,C
EXP-05005,2025-12-19,0.34,0.66,154,49,37.0,20.7,71,C
EXP-05006,2026-03-10,0.23,0.77,161,36,37.8,22.7,58,C
EXP-05007,2025-08-15,0.42,0.58,242,77,39.9,19.4,74,B
EXP-05008,2026-01-14,0.88,0.12,207,82,56.2,13.0,86,A
EXP-05009,2025-11-23,0.24,0.76,212,50,35.7,18.8,69,C
EXP-05010,2025-05-07,0.36,0.64,184,57,46.2,17.3,70,B
EXP-05011,2026-01-21,0.68,0.32,233,70,42.6,13.5,81,B
EXP-05012,2025-01-25,0.51,0.49,215,83,40.3,13.7,73,B
EXP-05013,2025-10-01,0.14,0.86,176,51,32.8,21.7,65,C
EXP-05014,2026-03-05,0.23,0.77,215,64,42.7,22.2,70,B
EXP-05015,2025-10-28,0.85,0.15,150,43,51.2,11.1,79,A
EXP-05016,2026-03-04,0.18,0.82,174,87,32.9,22.9,69,C
EXP-05017,2025-01-26,0.61,0.39,170,92,51.7,14.9,84,A
EXP-05018,2025-08-31,0.73,0.27,229,82,41.5,15.5,93,B
EXP-05019,2025-12-22,0.31,0.69,224,87,40.4,21.0,74,B
EXP-05020,2025-10-20,0.68,0.32,159,84,44.7,15.4,83,B
EXP-05021,2026-02-06,0.24,0.76,241,89,40.7,21.5,70,B
EXP-05022,2025-07-30,0.33,0.67,232,60,40.4,18.7,69,B
EXP-05023,2025-11-08,0.35,0.65,193,44,45.3,20.0,70,B
EXP-05024,2025-07-11,0.9,0.1,171,98,55.9,6.8,88,A
EXP-05025,2026-02-02,0.27,0.73,192,30,38.9,20.5,66,B
EXP-05026,2025-02-24,0.2,0.8,209,58,33.3,25.2,59,C
EXP-05027,2025-04-26,0.84,0.16,213,81,50.4,11.2,90,A
EXP-05028,2025-02-14,0.23,0.77,185,86,43.7,18.7,74,B
EXP-05029,2025-11-17,0.8,0.2,160,78,51.8,16.0,89,A
EXP-05030,2025-04-17,0.62,0.38,211,64,48.2,17.2,79,A
EXP-05031,2025-05-25,0.56,0.44,221,95,50.1,14.7,83,A
EXP-05032,2026-01-17,0.7,0.3,177,46,46.7,12.0,76,B
EXP-05033,2025-06-14,0.68,0.32,214,40,49.7,9.2,72,B
EXP-05034,2025-03-08,0.19,0.81,207,74,34.9,24.0,68,C
EXP-05035,2025-01-10,0.9,0.1,200,52,61.3,10.1,85,A
EXP-05036,2025-04-14,0.85,0.15,150,63,50.1,12.3,89,A
EXP-05037,2026-02-22,0.82,0.18,181,62,58.4,5.9,83,A
EXP-05038,2025-09-08,0.6,0.4,187,48,47.8,15.0,76,B
EXP-05039,2026-03-30,0.52,0.48,234,100,50.3,13.7,82,A
EXP-05040,2025-04-09,0.53,0.47,233,57,47.9,15.7,77,B
EXP-05041,2025-06-10,0.11,0.89,238,77,36.9,26.7,69,C
EXP-05042,2025-03-16,0.5,0.5,196,41,49.7,16.7,67,B
EXP-05043,2025-07-01,0.6,0.4,183,100,50.8,14.9,86,A
EXP-05044,2025-09-14,0.63,0.37,200,100,48.2,14.1,83,A
EXP-05045,2026-01-04,0.37,0.63,229,34,40.9,19.9,69,B
EXP-05046,2025-06-17,0.48,0.52,212,75,42.2,16.1,82,B
EXP-05047,2025-12-18,0.61,0.39,210,72,52.2,14.3,71,B
EXP-05048,2025-10-13,0.44,0.56,193,42,48.0,15.8,74,B
EXP-05049,2025-05-14,0.87,0.13,220,84,53.2,8.7,88,A
EXP-05050,2026-02-20,0.66,0.34,237,84,45.2,16.5,79,B
EXP-05051,2025-07-18,0.1,0.9,217,89,39.6,17.7,65,B
EXP-05052,2025-03-10,0.12,0.88,190,72,38.0,21.3,60,C
EXP-05053,2026-03-15,0.65,0.35,234,80,43.7,16.6,84,B
EXP-05054,2026-02-21,0.43,0.57,245,81,35.3,22.6,71,C
EXP-05055,2025-01-23,0.77,0.23,230,84,50.9,13.0,91,A
EXP-05056,2026-02-16,0.24,0.76,238,71,38.4,19.7,71,B
EXP-05057,2026-03-09,0.11,0.89,176,82,45.2,20.2,67,B
EXP-05058,2026-01-14,0.41,0.59,192,34,43.5,18.4,59,C
EXP-05059,2025-04-27,0.69,0.31,175,73,52.2,15.6,76,B
EXP-05060,2025-10-15,0.88,0.12,186,44,58.5,10.5,83,A
EXP-05061,2025-09-03,0.81,0.19,224,58,50.9,13.5,83,A
EXP-05062,2025-10-10,0.49,0.51,218,84,41.9,17.7,81,B
EXP-05063,2025-10-09,0.75,0.25,150,38,45.2,11.8,67,B
EXP-05064,2025-10-19,0.16,0.84,226,83,39.7,18.7,64,C
EXP-05065,2025-08-23,0.56,0.44,169,48,44.7,15.4,77,B
EXP-05066,2025-11-11,0.84,0.16,168,83,56.2,11.1,86,A
EXP-05067,2025-08-29,0.42,0.58,204,84,45.3,16.2,73,B
EXP-05068,2025-01-08,0.87,0.13,174,31,54.7,11.0,74,B
EXP-05069,2025-01-17,0.28,0.72,247,46,39.4,18.8,70,B
EXP-05070,2026-03-13,0.18,0.82,164,87,37.7,20.6,67,C
EXP-05071,2026-02-19,0.52,0.48,165,54,40.0,20.6,78,B
EXP-05072,2025-09-25,0.83,0.17,226,61,48.2,13.8,90,A
EXP-05073,2025-03-21,0.35,0.65,178,31,38.3,19.4,70,B
EXP-05074,2025-12-23,0.74,0.26,222,79,42.7,13.1,84,B
EXP-05075,2025-03-07,0.24,0.76,218,36,36.7,23.5,61,C
EXP-05076,2025-06-22,0.7,0.3,169,49,49.6,14.9,76,B
EXP-05077,2025-05-31,0.55,0.45,208,63,49.7,15.9,84,A
EXP-05078,2025-01-06,0.24,0.76,204,84,37.0,21.1,69,C
EXP-05079,2026-01-03,0.67,0.33,159,65,47.4,11.9,84,B
EXP-05080,2025-08-21,0.67,0.33,227,99,51.0,13.0,87,A
EXP-05081,2025-05-25,0.51,0.49,236,67,39.9,20.7,74,B
EXP-05082,2025-08-20,0.28,0.72,245,48,37.8,19.0,65,C
EXP-05083,2025-01-01,0.21,0.79,158,43,41.2,20.6,67,B
EXP-05084,2025-07-19,0.87,0.13,168,85,49.0,14.9,89,A
EXP-05085,2025-08-25,0.62,0.38,233,62,44.5,14.8,76,B
EXP-05086,2025-06-04,0.75,0.25,180,72,57.3,10.1,80,A
EXP-05087,2026-01-14,0.66,0.34,213,56,47.0,11.6,79,B
EXP-05088,2025-04-24,0.76,0.24,185,49,58.3,11.2,78,A
EXP-05089,2025-03-04,0.23,0.77,171,72,41.1,18.9,70,B
EXP-05090,2025-08-29,0.5,0.5,213,50,49.4,12.1,83,A
EXP-05091,2026-02-09,0.63,0.37,170,100,51.9,11.2,86,A
EXP-05092,2025-06-21,0.18,0.82,163,81,43.5,20.6,75,B
EXP-05093,2025-01-22,0.22,0.78,203,88,41.0,17.3,67,B
EXP-05094,2026-03-19,0.61,0.39,169,50,42.9,13.3,79,B
EXP-05095,2025-07-22,0.79,0.21,169,32,48.4,13.7,84,A
EXP-05096,2025-03-20,0.63,0.37,228,33,46.4,14.6,79,B
EXP-05097,2025-10-08,0.13,0.87,203,90,40.9,19.6,73,B
EXP-05098,2025-05-26,0.88,0.12,204,92,56.4,8.6,90,A
EXP-05099,2026-03-04,0.21,0.79,164,78,44.0,23.2,72,B
EXP-05100,2025-05-15,0.29,0.71,166,71,39.1,22.9,65,B
EXP-05101,2025-09-08,0.88,0.12,189,44,59.7,8.1,89,A
EXP-05102,2025-09-05,0.72,0.28,189,83,56.8,12.4,80,A
EXP-05103,2025-04-21,0.85,0.15,195,66,53.5,10.7,90,A
EXP-05104,2025-08-16,0.75,0.25,163,72,49.7,9.0,87,A
EXP-05105,2025-02-19,0.62,0.38,240,31,48.0,10.5,77,B
EXP-05106,2025-10-21,0.33,0.67,186,66,40.0,17.9,78,B
EXP-05107,2025-12-12,0.36,0.64,232,79,42.1,15.6,77,B
EXP-05108,2026-03-10,0.86,0.14,190,84,56.5,10.0,83,A
EXP-05109,2025-05-29,0.79,0.21,197,40,51.2,10.6,82,A
EXP-05110,2025-05-11,0.39,0.61,161,32,35.7,21.2,59,C
EXP-05111,2025-09-08,0.4,0.6,218,90,46.0,18.1,75,B
EXP-05112,2025-11-12,0.34,0.66,156,52,36.7,22.0,66,C
EXP-05113,2026-03-29,0.36,0.64,225,63,44.0,16.3,73,B
EXP-05114,2025-01-12,0.79,0.21,239,74,44.2,14.9,82,B
EXP-05115,2025-04-19,0.11,0.89,186,64,36.8,20.9,60,C
EXP-05116,2025-04-30,0.45,0.55,239,97,43.0,19.0,80,B
EXP-05117,2025-04-27,0.85,0.15,220,89,47.4,14.7,94,B
EXP-05118,2025-07-31,0.53,0.47,150,57,43.0,18.2,74,B
EXP-05119,2026-02-03,0.46,0.54,170,43,44.2,16.8,80,B
EXP-05120,2025-01-15,0.35,0.65,214,99,46.4,18.7,74,B
EXP-05121,2026-01-08,0.16,0.84,220,80,34.5,20.0,70,C
EXP-05122,2025-10-09,0.28,0.72,159,83,37.5,17.4,72,C
EXP-05123,2025-10-08,0.17,0.83,219,62,38.7,22.6,63,C
EXP-05124,2025-11-06,0.2,0.8,231,64,41.0,23.3,71,B
EXP-05125,2025-02-22,0.23,0.77,159,42,35.1,19.7,60,C
EXP-05126,2025-12-07,0.34,0.66,238,60,34.6,21.3,61,C
EXP-05127,2025-04-24,0.11,0.89,203,68,35.3,24.2,63,C
EXP-05128,2025-08-24,0.86,0.14,212,39,49.0,10.5,81,A
EXP-05129,2025-11-05,0.2,0.8,155,75,38.8,20.7,72,B
EXP-05130,2025-10-03,0.41,0.59,211,73,40.1,20.1,68,B
EXP-05131,2025-05-28,0.8,0.2,195,89,60.2,9.2,89,A
EXP-05132,2025-06-30,0.19,0.81,187,33,37.8,22.0,62,C
EXP-05133,2025-08-06,0.49,0.51,228,46,44.4,14.8,73,B
EXP-05134,2025-01-19,0.78,0.22,175,60,45.6,13.5,87,B
EXP-05135,2025-11-28,0.55,0.45,156,92,40.2,16.6,80,B
EXP-05136,2025-02-15,0.27,0.73,200,46,43.5,18.6,65,B
EXP-05137,2025-07-29,0.69,0.31,225,99,46.2,13.2,87,B
EXP-05138,2025-10-26,0.65,0.35,163,97,44.7,15.0,84,B
EXP-05139,2025-02-06,0.39,0.61,249,36,36.0,18.6,62,C
EXP-05140,2026-03-30,0.14,0.86,217,55,36.5,22.7,61,C
EXP-05141,2025-06-22,0.11,0.89,244,48,33.4,23.1,59,C
EXP-05142,2025-01-08,0.76,0.24,197,64,55.8,8.8,80,A
EXP-05143,2025-10-28,0.36,0.64,162,95,43.5,14.5,74,B
EXP-05144,2025-09-12,0.21,0.79,167,56,38.5,23.2,65,B
EXP-05145,2025-10-19,0.51,0.49,200,77,51.7,15.9,76,B
EXP-05146,2025-12-09,0.84,0.16,209,39,52.3,9.3,84,A
EXP-05147,2025-08-05,0.11,0.89,224,70,35.5,24.6,67,C
EXP-05148,2026-01-13,0.14,0.86,230,55,37.7,20.2,53,C
EXP-05149,2025-06-18,0.43,0.57,227,95,44.5,16.7,71,B
EXP-05150,2025-09-06,0.64,0.36,209,85,47.1,13.4,72,B
EXP-05151,2025-03-14,0.48,0.52,151,45,40.8,17.4,70,B
EXP-05152,2025-10-10,0.82,0.18,203,74,56.4,11.2,84,A
EXP-05153,2025-04-30,0.14,0.86,232,54,33.4,22.8,63,C
EXP-05154,2025-11-14,0.37,0.63,235,61,37.5,19.4,74,C
EXP-05155,2026-01-01,0.38,0.62,234,62,35.3,22.1,71,C
EXP-05156,2026-01-27,0.37,0.63,151,88,32.5,21.7,72,C
EXP-05157,2026-02-28,0.49,0.51,193,50,45.6,15.2,72,B
EXP-05158,2025-02-25,0.73,0.27,212,30,49.0,13.5,74,B
EXP-05159,2025-03-04,0.35,0.65,174,43,37.7,22.2,61,C
EXP-05160,2026-02-27,0.7,0.3,191,88,59.3,12.3,88,A
EXP-05161,2025-06-23,0.22,0.78,159,51,34.0,20.0,66,C
EXP-05162,2025-01-12,0.55,0.45,169,34,47.5,12.7,77,B
EXP-05163,2025-05-11,0.4,0.6,150,58,41.4,20.6,66,B
EXP-05164,2026-01-17,0.53,0.47,248,91,47.8,14.8,73,B
EXP-05165,2025-06-11,0.19,0.81,236,91,39.2,16.9,66,B
EXP-05166,2025-02-04,0.86,0.14,190,97,56.3,8.1,92,A
EXP-05167,2025-11-26,0.82,0.18,150,78,51.8,10.4,90,A
EXP-05168,2025-03-30,0.76,0.24,183,88,60.7,8.6,87,A
EXP-05169,2025-06-10,0.81,0.19,193,84,52.5,12.7,87,A
EXP-05170,2025-01-02,0.22,0.78,167,31,38.5,19.4,65,B
EXP-05171,2025-10-02,0.5,0.5,216,59,46.6,17.9,72,B
EXP-05172,2025-07-23,0.35,0.65,250,67,36.9,21.0,75,C
EXP-05173,2026-01-31,0.81,0.19,235,62,39.2,12.6,92,B
EXP-05174,2025-06-02,0.25,0.75,236,88,37.6,20.6,66,C
EXP-05175,2025-04-04,0.28,0.72,233,99,38.0,21.8,72,B
EXP-05176,2025-03-17,0.65,0.35,157,68,51.1,13.2,74,B
EXP-05177,2025-04-02,0.17,0.83,205,36,35.9,23.3,57,C
EXP-05178,2025-07-25,0.69,0.31,207,55,48.7,12.3,81,A
EXP-05179,2025-02-09,0.31,0.69,160,44,37.0,21.9,59,C
EXP-05180,2025-07-03,0.63,0.37,164,63,48.1,13.5,75,B
EXP-05181,2026-01-25,0.8,0.2,207,46,52.4,16.4,85,A
EXP-05182,2025-12-17,0.59,0.41,222,35,41.4,14.0,74,B
EXP-05183,2025-10-18,0.27,0.73,171,42,39.5,25.8,67,B
EXP-05184,2026-02-12,0.14,0.86,198,65,35.4,21.1,59,C
EXP-05185,2025-12-22,0.14,0.86,157,40,27.0,28.0,60,C
EXP-05186,2025-10-25,0.17,0.83,161,31,37.2,23.8,67,C
EXP-05187,2026-01-29,0.56,0.44,208,49,47.9,13.2,72,B
EXP-05188,2025-02-26,0.38,0.62,206,75,43.9,19.2,71,B
EXP-05189,2026-01-09,0.29,0.71,225,74,38.0,19.7,72,B
EXP-05190,2025-05-15,0.28,0.72,241,57,36.7,21.7,63,C
EXP-05191,2025-12-01,0.86,0.14,169,77,56.7,9.7,90,A
EXP-05192,2026-02-21,0.2,0.8,184,43,35.9,21.5,55,C
EXP-05193,2025-08-15,0.34,0.66,236,81,42.1,18.1,63,C
EXP-05194,2025-02-10,0.48,0.52,155,31,36.5,19.9,70,C
EXP-05195,2025-06-18,0.1,0.9,233,39,34.2,21.9,55,C
EXP-05196,2025-07-05,0.84,0.16,245,95,46.2,11.0,87,B
EXP-05197,2026-03-04,0.18,0.82,160,63,39.9,23.1,68,B
EXP-05198,2026-03-06,0.65,0.35,164,69,45.1,15.8,82,B
EXP-05199,2025-09-17,0.6,0.4,219,58,43.3,13.4,72,B
EXP-05200,2026-03-10,0.75,0.25,197,75,50.5,10.3,86,A
EXP-05201,2025-07-18,0.62,0.38,249,83,40.1,12.5,80,B
EXP-05202,2025-07-07,0.72,0.28,205,85,53.4,13.6,86,A
EXP-05203,2026-01-17,0.44,0.56,216,47,36.7,21.0,70,C
EXP-05204,2025-11-01,0.49,0.51,173,74,44.6,14.5,70,B
EXP-05205,2025-08-27,0.66,0.34,182,85,54.3,13.4,80,A
EXP-05206,2025-07-28,0.55,0.45,167,59,45.3,19.9,66,B
EXP-05207,2025-11-18,0.51,0.49,164,57,44.4,13.5,75,B
EXP-05208,2025-12-10,0.26,0.74,161,74,34.7,20.8,70,C
EXP-05209,2025-08-12,0.31,0.69,240,70,37.8,17.4,67,C
EXP-05210,2025-01-15,0.39,0.61,157,47,40.3,20.9,68,B
EXP-05211,2025-02-16,0.11,0.89,202,98,37.3,22.5,64,C
EXP-05212,2025-03-07,0.43,0.57,201,69,45.4,16.3,78,B
EXP-05213,2025-07-30,0.1,0.9,155,70,34.5,24.1,58,C
EXP-05214,2025-10-08,0.55,0.45,235,44,39.9,16.4,72,B
EXP-05215,2026-01-02,0.66,0.34,200,77,48.6,13.0,76,B
EXP-05216,2025-04-17,0.55,0.45,162,95,49.6,15.2,82,A
EXP-05217,2025-12-25,0.65,0.35,162,81,44.4,14.0,86,B
EXP-05218,2025-10-31,0.1,0.9,220,66,35.9,22.3,55,C
EXP-05219,2025-01-24,0.15,0.85,212,75,42.7,20.4,68,B
EXP-05220,2025-06-10,0.66,0.34,191,46,55.2,12.0,83,A
EXP-05221,2025-05-19,0.74,0.26,190,34,55.4,12.2,78,A
EXP-05222,2026-02-09,0.67,0.33,153,75,47.2,15.3,79,B
EXP-05223,2026-02-25,0.63,0.37,153,42,43.6,12.6,75,B
EXP-05224,2026-01-09,0.67,0.33,204,36,46.4,17.2,73,B
EXP-05225,2025-08-29,0.69,0.31,186,85,53.4,12.2,91,A
EXP-05226,2025-08-13,0.68,0.32,175,60,52.1,11.9,83,A
EXP-05227,2025-05-23,0.69,0.31,188,90,56.0,9.5,88,A
EXP-05228,2025-12-19,0.16,0.84,211,91,40.7,25.2,77,B
EXP-05229,2025-02-09,0.15,0.85,179,38,39.6,26.3,66,B
EXP-05230,2025-05-04,0.39,0.61,185,84,44.8,21.4,74,B
EXP-05231,2025-03-03,0.52,0.48,178,53,47.0,15.9,74,B
EXP-05232,2025-08-14,0.71,0.29,217,79,43.8,15.4,93,B
EXP-05233,2025-05-17,0.37,0.63,155,33,45.6,20.6,63,C
EXP-05234,2025-04-01,0.32,0.68,242,63,36.5,20.4,68,C
EXP-05235,2025-06-21,0.73,0.27,206,74,54.1,12.6,79,A
EXP-05236,2026-01-28,0.3,0.7,174,61,39.4,20.6,61,C
EXP-05237,2025-09-12,0.76,0.24,226,69,46.7,17.2,80,B
EXP-05238,2026-01-11,0.24,0.76,244,30,34.1,25.2,58,C
EXP-05239,2026-02-21,0.39,0.61,155,30,35.4,20.2,64,C
EXP-05240,2026-02-16,0.42,0.58,170,72,36.2,23.0,76,C
EXP-05241,2025-06-10,0.34,0.66,164,59,44.0,18.4,69,B
EXP-05242,2026-02-05,0.1,0.9,157,70,37.1,21.8,68,C
EXP-05243,2026-02-19,0.29,0.71,224,55,35.7,20.8,68,C
EXP-05244,2026-03-14,0.37,0.63,169,30,41.6,19.1,66,B
EXP-05245,2025-06-10,0.35,0.65,188,79,46.7,15.9,71,B
EXP-05246,2025-04-15,0.73,0.27,232,39,42.6,13.9,86,B
EXP-05247,2025-09-24,0.14,0.86,211,85,38.8,19.1,65,B
EXP-05248,2026-03-01,0.41,0.59,218,30,43.4,16.2,70,B
EXP-05249,2026-02-15,0.13,0.87,159,95,33.1,24.2,63,C
EXP-05250,2025-09-18,0.84,0.16,248,47,44.5,15.3,81,B
EXP-05251,2025-03-10,0.73,0.27,158,93,50.6,14.3,94,A
EXP-05252,2025-07-12,0.89,0.11,221,30,55.6,10.3,84,A
EXP-05253,2025-11-22,0.83,0.17,214,61,53.6,7.6,78,A
EXP-05254,2025-09-13,0.35,0.65,191,59,42.1,17.1,65,B
EXP-05255,2025-06-07,0.65,0.35,234,41,42.1,15.5,82,B
EXP-05256,2025-06-06,0.35,0.65,240,63,44.5,20.1,70,B
EXP-05257,2025-01-28,0.81,0.19,157,45,47.5,11.5,80,B
EXP-05258,2025-05-12,0.43,0.57,246,61,40.5,16.1,69,B
EXP-05259,2025-11-02,0.4,0.6,174,56,42.2,21.2,69,B
EXP-05260,2025-04-21,0.83,0.17,229,44,50.6,10.1,87,A
EXP-05261,2026-03-29,0.77,0.23,232,85,51.0,9.7,83,A
EXP-05262,2025-02-07,0.87,0.13,206,67,55.2,10.2,84,A
EXP-05263,2025-09-26,0.15,0.85,237,89,35.6,22.7,70,C
EXP-05264,2025-08-15,0.29,0.71,233,87,38.0,19.7,68,B
EXP-05265,2026-01-15,0.34,0.66,202,48,36.2,20.7,64,C
EXP-05266,2026-02-09,0.44,0.56,168,50,43.1,15.8,71,B
EXP-05267,2025-09-05,0.48,0.52,193,97,49.1,14.4,79,A
EXP-05268,2025-10-15,0.33,0.67,240,52,35.1,21.1,64,C
EXP-05269,2025-11-15,0.73,0.27,170,36,43.8,10.5,79,B
EXP-05270,2025-08-26,0.28,0.72,250,68,37.4,22.9,69,C
EXP-05271,2025-03-26,0.66,0.34,168,98,51.3,10.3,77,B
EXP-05272,2025-07-15,0.78,0.22,217,46,50.6,10.1,83,A
EXP-05273,2025-04-21,0.58,0.42,214,75,44.0,18.0,76,B
EXP-05274,2025-07-31,0.38,0.62,169,53,42.8,19.5,73,B
EXP-05275,2025-10-08,0.25,0.75,197,57,39.3,20.9,74,B
EXP-05276,2025-04-06,0.21,0.79,164,62,40.4,17.4,65,B
EXP-05277,2025-04-24,0.7,0.3,186,40,49.2,12.0,74,B
EXP-05278,2026-01-11,0.48,0.52,246,57,42.6,17.0,78,B
EXP-05279,2025-06-22,0.14,0.86,155,49,39.7,21.4,58,C
EXP-05280,2025-04-01,0.89,0.11,238,88,48.6,13.8,97,A
EXP-05281,2025-11-22,0.64,0.36,218,46,47.3,18.4,74,B
EXP-05282,2025-11-23,0.78,0.22,225,90,52.1,12.8,84,A
EXP-05283,2026-01-12,0.45,0.55,178,31,40.4,17.3,78,B
EXP-05284,2025-12-13,0.86,0.14,245,58,43.1,15.9,86,B
EXP-05285,2026-03-29,0.26,0.74,175,49,39.6,19.3,72,B
EXP-05286,2025-09-20,0.25,0.75,200,61,45.9,13.5,67,B
EXP-05287,2025-05-11,0.81,0.19,153,84,45.9,10.6,87,B
EXP-05288,2026-01-29,0.81,0.19,239,97,52.2,6.5,77,B
EXP-05289,2025-05-01,0.5,0.5,221,81,43.8,16.1,81,B
EXP-05290,2025-05-13,0.2,0.8,166,65,37.7,21.3,67,C
EXP-05291,2026-01-13,0.34,0.66,216,66,44.5,15.1,70,B
EXP-05292,2026-02-07,0.7,0.3,168,100,57.4,9.1,88,A
EXP-05293,2025-06-04,0.78,0.22,194,100,58.7,6.7,89,A
EXP-05294,2025-11-29,0.38,0.62,201,84,47.8,16.6,70,B
EXP-05295,2026-02-25,0.15,0.85,244,41,31.4,22.4,62,C
EXP-05296,2025-12-31,0.63,0.37,183,48,48.4,16.2,75,B
EXP-05297,2025-01-03,0.69,0.31,151,49,41.0,16.1,81,B
EXP-05298,2025-10-31,0.44,0.56,193,46,43.6,20.7,69,B
EXP-05299,2025-03-19,0.57,0.43,243,98,44.6,15.0,80,B
EXP-05300,2026-01-21,0.89,0.11,230,41,48.7,15.8,81,A
EXP-05301,2025-01-31,0.3,0.7,155,90,45.5,18.4,69,B
EXP-05302,2026-03-29,0.56,0.44,155,87,51.4,12.9,78,A
EXP-05303,2025-03-22,0.59,0.41,226,67,44.3,20.6,79,B
EXP-05304,2025-07-11,0.54,0.46,222,51,41.5,13.5,71,B
EXP-05305,2025-04-17,0.8,0.2,206,48,56.0,9.1,76,B
EXP-05306,2026-01-07,0.58,0.42,158,77,49.5,11.0,82,A
EXP-05307,2025-06-29,0.51,0.49,178,77,48.6,11.6,76,B
EXP-05308,2025-12-06,0.2,0.8,235,68,38.8,17.2,69,B
EXP-05309,2025-01-31,0.66,0.34,164,70,49.8,14.7,79,A
EXP-05310,2025-07-26,0.21,0.79,170,88,36.5,19.3,67,C
EXP-05311,2026-02-20,0.12,0.88,195,83,33.9,23.1,59,C
EXP-05312,2026-02-27,0.49,0.51,224,83,43.7,18.8,73,B
EXP-05313,2025-04-06,0.56,0.44,233,49,41.4,17.9,71,B
EXP-05314,2025-06-29,0.9,0.1,209,34,54.4,10.5,83,A
EXP-05315,2025-07-06,0.67,0.33,199,62,51.0,15.4,79,A
EXP-05316,2025-09-15,0.78,0.22,188,54,50.5,15.3,77,B
EXP-05317,2025-09-03,0.38,0.62,154,53,33.6,18.6,58,C
EXP-05318,2025-02-18,0.51,0.49,177,66,48.8,16.2,77,B
EXP-05319,2025-12-14,0.88,0.12,171,95,54.1,9.4,94,A
EXP-05320,2025-04-13,0.43,0.57,155,87,42.0,17.8,80,B
EXP-05321,2025-05-24,0.75,0.25,225,77,46.8,10.4,80,B
EXP-05322,2026-01-19,0.52,0.48,185,80,46.1,14.9,82,B
EXP-05323,2025-11-11,0.28,0.72,201,59,37.6,20.1,70,C
EXP-05324,2025-06-30,0.56,0.44,170,69,49.9,17.3,79,A
EXP-05325,2026-02-21,0.27,0.73,209,60,38.8,18.3,65,B
EXP-05326,2025-06-29,0.1,0.9,163,87,38.4,17.7,66,B
EXP-05327,2025-09-15,0.29,0.71,218,100,43.6,19.0,81,B
EXP-05328,2025-04-23,0.25,0.75,224,60,38.9,18.3,73,B
EXP-05329,2025-03-25,0.4,0.6,181,81,47.4,16.5,74,B
EXP-05330,2025-08-13,0.81,0.19,171,33,51.4,12.8,80,A
EXP-05331,2025-09-14,0.41,0.59,228,58,44.6,17.3,62,C
EXP-05332,2026-01-03,0.78,0.22,172,91,56.2,9.5,92,A
EXP-05333,2025-06-28,0.54,0.46,168,78,49.4,14.5,81,A
EXP-05334,2026-02-13,0.11,0.89,184,67,33.6,25.5,65,C
EXP-05335,2025-10-04,0.25,0.75,247,45,36.3,19.3,62,C
